,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
1784,Yonex_All_England_Open,2023-03-16,England,MD,6,0,58,China,India,"Liang Wei Keng, Wang Chang",,"Satwiksairaj Rankireddy, Chirag Shetty",6.0,10,21,21.0,17.0,21.0,19.0,52,57,2,1,5,1,4,4,5,2,1
1785,Petronas_Malaysia_Open,2023-01-11,Malaysia,WD,4,0,35,Malaysia,Malaysia,"Go Pei Kee, Teoh Mei Xing",,"Vivian Hoo, Lim Chiew Sien",,21,13,21.0,13.0,,,42,26,2,0,5,0,6,4,1,0,1
1786,Yonex_All_England_Open,2023-03-18,England,WS,4,0,37,China,Japan,Chen Yu Fei,4.0,Akane Yamaguchi,1.0,21,17,21.0,8.0,,,42,25,2,0,2,0,6,3,11,21,1
1787,Yonex_All_England_Open,2022-03-16,England,WS,4,0,38,India,Spain,Saina Nehwal,,Beatriz Corrales,,21,17,21.0,19.0,,,42,36,2,0,2,0,9,6,1,0,1
1788,Petronas_Malaysia_Open,2023-01-10,Malaysia,MD,4,0,34,Korea,India,"Kang Min Hyuk, Seo Seung Jae",,"Krishna Prasad Garaga, Vishnuvardhan Goud Panjala",,21,10,21.0,18.0,,,42,28,2,0,4,0,5,2,1,0,1
1789,Yonex_All_England_Open,2023-03-15,England,WS,4,0,33,Chinesetaipei,Korea,Tai Tzu Ying,3.0,Kim Ga Eun,,21,10,21.0,12.0,,,42,22,2,0,4,0,7,2,9,0,1
1790,Petronas_Malaysia_Open,2023-01-12,Malaysia,WD,4,0,48,Korea,Thailand,"Kim So Yeong, Kong Hee Yong",3.0,"Benyapa Aimsaard, Nuntakarn Aimsaard",,21,17,23.0,21.0,,,44,38,2,0,2,2,5,4,5,0,1
1791,Yonex_All_England_Open,2023-03-17,England,MD,6,0,57,Indonesia,China,"Mohammad Ahsan, Hendra Setiawan",3.0,"Liu Yu Chen, Ou Xuan Yi",5.0,16,21,21.0,19.0,21.0,19.0,58,59,2,1,2,1,5,5,1,4,1
1792,Yonex_All_England_Open,2023-03-18,England,MD,6,0,68,Indonesia,China,"Mohammad Ahsan, Hendra Setiawan",3.0,"Liang Wei Keng, Wang Chang",,21,15,19.0,21.0,29.0,27.0,69,63,2,1,7,6,4,6,2,4,1
1793,Yonex_All_England_Open,2023-03-14,England,WS,6,0,64,Indonesia,Denmark,Gregoria Mariska Tunjung,,Line Højmark Kjaersfeldt,,15,21,21.0,12.0,22.0,20.0,58,53,2,1,2,4,4,4,3,0,1
1794,Yonex_All_England_Open,2023-03-16,England,MS,6,0,69,Malaysia,Denmark,Ng Tze Yong,,Viktor Axelsen,1.0,21,15,9.0,21.0,23.0,21.0,53,57,2,1,2,3,6,10,1,1,1
1795,Yonex_All_England_Open,2020-03-11,England,WS,6,0,47,Chinesetaipei,China,Tai Tzu Ying,2.0,Cai Yan Yan,,14,21,21.0,19.0,21.0,8.0,56,48,2,1,0,0,0,0,3,0,1
1796,Petronas_Malaysia_Open,2023-01-12,Malaysia,MD,4,0,49,India,Indonesia,"Satwiksairaj Rankireddy, Chirag Shetty",7.0,"Muhammad Shohibul Fikri, Bagas Maulana",,21,19,22.0,20.0,,,43,39,2,0,6,0,5,4,4,4,1
1797,Petronas_Malaysia_Open,2023-01-10,Malaysia,MS,6,0,75,Denmark,China,Anders Antonsen,,Weng Hong Yang,,8,21,22.0,20.0,21.0,19.0,51,60,2,1,3,4,4,7,4,0,1
1798,Petronas_Malaysia_Open,2023-01-11,Malaysia,MS,6,0,61,India,India,Prannoy H. S.,,Lakshya Sen,7.0,22,24,21.0,12.0,21.0,18.0,64,54,2,1,6,2,5,4,3,5,1
1799,Yonex_All_England_Open,2023-03-15,England,MS,4,0,61,Thailand,Japan,Kunlavut Vitidsarn,6.0,Kento Momota,,23,21,21.0,15.0,,,44,36,2,0,5,2,5,3,1,2,1
1800,Yonex_All_England_Open,2023-03-18,England,MS,4,0,43,China,Malaysia,Shi Yu Qi,,Lee Zii Jia,4.0,21,19,21.0,13.0,,,42,32,2,0,2,0,5,4,5,1,1
1801,Yonex_All_England_Open,2023-03-17,England,WD,6,0,93,Korea,China,"Kim So Yeong, Kong Hee Yong",6.0,"Chen Qing Chen, Jia Yi Fan",1.0,19,21,22.0,20.0,24.0,22.0,65,63,2,1,7,2,5,5,5,12,1
1802,Yonex_All_England_Open,2023-03-14,England,MD,6,0,61,Denmark,Germany,"Kim Astrup, Anders Skaarup Rasmussen",7.0,"Mark Lamsfuss, Marvin Seidel",,18,21,21.0,14.0,21.0,17.0,60,52,2,1,6,1,6,10,12,4,1
1803,Yonex_All_England_Open,2022-03-16,England,WD,4,0,27,Malaysia,Brazil,"Tan Pearly, Thinaah Muralitharan",,"Jaqueline Lima, Samia Lima",,21,8,21.0,12.0,,,42,20,2,0,3,0,12,3,1,0,1
1804,Yonex_All_England_Open,2023-03-16,England,WS,4,0,54,China,Thailand,Chen Yu Fei,4.0,Pornpawee Chochuwong,,21,18,24.0,22.0,,,45,40,2,0,5,1,5,5,13,1,1
1805,Yonex_All_England_Open,2023-03-18,England,WD,4,0,55,Korea,China,"Kim So Yeong, Kong Hee Yong",6.0,"Zhang Shu Xian, Zheng Yu",,21,14,25.0,23.0,,,46,37,2,0,8,1,5,4,2,0,1
1806,Yonex_All_England_Open,2023-03-17,England,MS,6,0,73,Denmark,Indonesia,Anders Antonsen,,Anthony Sinisuka Ginting,3.0,21,14,9.0,21.0,21.0,17.0,51,52,2,1,4,1,6,6,2,7,1
1807,Petronas_Malaysia_Open,2023-01-10,Malaysia,MD,4,0,29,Chinesetaipei,Scotland,"Lu Ching Yao, Yang Po Han",,"Alexander Dunn, Adam Hall",,21,14,21.0,11.0,,,42,25,2,0,2,0,6,3,3,1,1
1808,Petronas_Malaysia_Open,2023-01-11,Malaysia,WD,4,0,27,China,Hongkong,"Li Wen Mei, Liu Xuan Xuan",,"Ng Tsz Yau, Tsang Hiu Yan",,21,7,21.0,11.0,,,42,18,2,0,4,0,12,3,3,0,1
1809,Petronas_Malaysia_Open,2023-01-12,Malaysia,XD,6,0,74,Korea,China,"Kim Won Ho, Jeong Na Eun",,"Wang Yi Lyu, Huang Dong Ping",4.0,12,21,22.0,20.0,23.0,21.0,57,62,2,1,3,3,7,7,1,2,1
1810,Yonex_All_England_Open,2023-03-15,England,XD,6,0,57,Korea,England,"Kim Won Ho, Jeong Na Eun",,"Gregory Mairs, Jenny Mairs",,15,21,21.0,9.0,21.0,19.0,57,49,2,1,3,4,10,6,1,0,1
1811,Yonex_All_England_Open,2020-03-11,England,WD,4,0,40,Japan,Russia,"Nami Matsuyama, Chiharu Shida",,"Anastasiia Akchurina, Olga Morozova",,21,15,21.0,17.0,,,42,32,2,0,0,0,0,0,2,0,1
1812,Yonex_All_England_Open,2023-03-14,England,MS,6,0,60,Denmark,Hongkong,Viktor Axelsen,1.0,Lee Cheuk Yiu,,19,21,21.0,15.0,21.0,11.0,61,47,2,1,2,2,5,5,6,1,1
1813,Yonex_All_England_Open,2023-03-18,England,XD,4,0,53,Korea,Korea,"Seo Seung Jae, Chae Yu Jung",,"Kim Won Ho, Jeong Na Eun",,21,14,28.0,26.0,,,49,40,2,0,5,4,6,6,5,1,1
1814,Yonex_All_England_Open,2023-03-16,England,MS,6,0,68,Indonesia,India,Anthony Sinisuka Ginting,3.0,Prannoy H. S.,,22,20,15.0,21.0,21.0,17.0,58,58,2,1,4,5,5,4,2,4,1
1815,Yonex_All_England_Open,2023-03-17,England,XD,4,0,37,Korea,Netherlands,"Kim Won Ho, Jeong Na Eun",,"Robin Tabeling, Selena Piek",,21,14,21.0,15.0,,,42,29,2,0,3,0,7,4,4,0,1
1816,Yonex_All_England_Open,2022-03-16,England,MD,4,0,48,Indonesia,France,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Lucas Corvee, Ronan Labar",,21,12,21.0,18.0,,,42,30,2,0,3,0,6,4,2,0,1
1817,Yonex_All_England_Open,2023-03-15,England,WS,4,0,30,Japan,Denmark,Akane Yamaguchi,1.0,Mia Blichfeldt,,21,9,21.0,10.0,,,42,19,2,0,2,0,12,3,11,0,1
1818,Petronas_Malaysia_Open,2023-01-12,Malaysia,WD,6,0,89,China,China,"Li Wen Mei, Liu Xuan Xuan",,"Du Yue, Xia Yu Ting",,21,12,17.0,21.0,21.0,14.0,59,47,2,1,3,2,8,7,1,0,1
1819,Petronas_Malaysia_Open,2023-01-11,Malaysia,MD,6,0,56,Indonesia,Thailand,"Muhammad Shohibul Fikri, Bagas Maulana",,"Supak Jomkoh, Kittinupong Kedren",,16,21,21.0,16.0,21.0,19.0,58,56,2,1,6,3,9,8,4,1,1
1820,Petronas_Malaysia_Open,2023-01-10,Malaysia,WD,4,0,30,Thailand,Germany,"Benyapa Aimsaard, Nuntakarn Aimsaard",,"Linda Efler, Isabel Lohau",,21,16,21.0,15.0,,,42,31,2,0,2,0,7,3,2,0,1
1821,Yonex_All_England_Open,2023-03-18,England,WS,6,0,82,Korea,Chinesetaipei,An Se Young,2.0,Tai Tzu Ying,3.0,17,21,21.0,19.0,24.0,22.0,62,62,2,1,2,6,7,4,12,2,1
1822,Yonex_All_England_Open,2023-03-17,England,MS,4,0,41,China,Malaysia,Li Shi Feng,,Ng Tze Yong,,21,11,21.0,11.0,,,42,22,2,0,6,0,8,4,6,0,1
1823,Yonex_All_England_Open,2020-03-11,England,MS,4,0,56,Denmark,Korea,Anders Antonsen,5.0,Son Wan Ho,,22,20,21.0,13.0,,,43,33,2,0,0,0,0,0,3,2,1
1824,Yonex_All_England_Open,2023-03-14,England,XD,4,0,45,Japan,England,"Kyohei Yamashita, Naru Shinoya",,"Marcus Ellis, Lauren Smith",,21,16,21.0,17.0,,,42,33,2,0,3,0,8,5,3,0,1
1825,Yonex_All_England_Open,2023-03-16,England,XD,4,0,35,Thailand,Indonesia,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",3.0,"Praveen Jordan, Melati Daeva Oktavianti",,21,18,21.0,11.0,,,42,29,2,0,2,0,10,5,8,4,1
1826,Yonex_All_England_Open,2023-03-18,England,MD,4,0,45,Indonesia,China,"Fajar Alfian, Muhammad Rian Ardianto",1.0,"He Ji Ting, Zhou Hao Dong",,21,19,21.0,17.0,,,42,36,2,0,6,0,4,4,4,1,1
1827,Yonex_All_England_Open,2023-03-17,England,XD,6,0,59,Korea,Thailand,"Seo Seung Jae, Chae Yu Jung",,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",3.0,21,18,13.0,21.0,21.0,14.0,55,53,2,1,5,2,4,6,10,10,1
1828,Petronas_Malaysia_Open,2023-01-10,Malaysia,MS,6,0,65,Denmark,Denmark,Viktor Axelsen,1.0,Rasmus Gemke,,17,21,21.0,14.0,21.0,12.0,59,47,2,1,5,1,9,4,7,0,1
1829,Yonex_All_England_Open,2022-03-16,England,WD,4,0,47,China,France,"Liu Xuan Xuan, Xia Yu Ting",,"Margot Lambert, Anne Tran",,21,14,21.0,18.0,,,42,32,2,0,3,0,5,3,1,0,1
1830,Petronas_Malaysia_Open,2023-01-12,Malaysia,XD,4,0,29,Korea,Chinesetaipei,"Seo Seung Jae, Chae Yu Jung",7.0,"Ye Hong Wei, Lee Chia Hsin",,21,13,21.0,15.0,,,42,28,2,0,3,0,6,4,2,2,1
1831,Petronas_Malaysia_Open,2023-01-11,Malaysia,WS,4,0,39,Chinesetaipei,Usa,Pai Yu Po,,Beiwen Zhang,,21,18,24.0,22.0,,,45,40,2,0,2,5,7,7,2,6,1
1832,Yonex_All_England_Open,2023-03-15,England,XD,4,0,34,Korea,Malaysia,"Seo Seung Jae, Chae Yu Jung",,"Goh Soon Huat, Lai Shevon Jemie",7.0,21,10,21.0,14.0,,,42,24,2,0,3,0,7,3,4,1,1
1833,Yonex_All_England_Open,2020-03-11,England,WS,4,0,29,Indonesia,Singapore,Gregoria Mariska Tunjung,,Yeo Jia Min,,21,12,21.0,17.0,,,42,29,2,0,0,0,0,0,7,3,1
1834,Yonex_All_England_Open,2023-03-18,England,MS,6,0,95,China,Denmark,Li Shi Feng,,Anders Antonsen,,21,11,19.0,21.0,21.0,18.0,61,50,2,1,2,2,6,5,2,1,1
1835,Yonex_All_England_Open,2023-03-17,England,WD,6,0,64,India,China,"Treesa Jolly, Gayatri Gopichand Pullela",,"Li Wen Mei, Liu Xuan Xuan",,21,14,18.0,21.0,21.0,12.0,60,47,2,1,3,3,7,5,1,0,1
1836,Yonex_All_England_Open,2023-03-16,England,MS,4,0,40,Malaysia,Japan,Lee Zii Jia,4.0,Kenta Nishimoto,,21,15,21.0,10.0,,,42,25,2,0,3,0,6,4,9,3,1
1837,Yonex_All_England_Open,2023-03-14,England,WS,4,0,49,China,Canada,Chen Yu Fei,4.0,Michelle Li,,22,20,21.0,14.0,,,43,34,2,0,5,0,5,5,11,1,1
1838,Yonex_All_England_Open,2023-03-19,England,WD,4,0,43,Korea,Korea,"Kim So Yeong, Kong Hee Yong",6.0,"Baek Ha Na, Lee So Hee",,21,5,21.0,12.0,,,42,17,2,0,3,0,8,4,1,6,1
1839,Petronas_Malaysia_Open,2023-01-12,Malaysia,MS,4,0,57,Thailand,Thailand,Kunlavut Vitidsarn,8.0,Kantaphon Wangcharoen,,21,14,21.0,17.0,,,42,31,2,0,3,0,5,5,2,2,1
1840,Yonex_All_England_Open,2023-03-15,England,MD,6,0,68,China,England,"Liu Yu Chen, Ou Xuan Yi",5.0,"Ben Lane, Sean Vendy",,21,18,17.0,21.0,21.0,16.0,59,55,2,1,4,1,6,5,4,0,1
1841,Petronas_Malaysia_Open,2023-01-11,Malaysia,WS,4,0,38,China,China,Wang Zhi Yi,8.0,Zhang Yi Man,,21,16,21.0,10.0,,,42,26,2,0,5,0,7,4,6,4,1
1842,Yonex_All_England_Open,2023-03-19,England,XD,6,0,64,China,Korea,"Zheng Si Wei, Huang Ya Qiong",1.0,"Seo Seung Jae, Chae Yu Jung",,21,16,16.0,21.0,21.0,12.0,58,49,2,1,4,1,5,4,16,3,1
1843,Yonex_All_England_Open,2023-03-17,England,XD,4,0,30,China,Japan,"Zheng Si Wei, Huang Ya Qiong",1.0,"Yuki Kaneko, Misaki Matsutomo",,21,13,21.0,11.0,,,42,24,2,0,2,0,6,3,8,0,1
1844,Yonex_All_England_Open,2022-03-16,England,WD,6,0,82,Korea,Bulgaria,"Lee So Hee, Shin Seung Chan",2.0,"Gabriela Stoeva, Stefani Stoeva",,16,21,23.0,21.0,23.0,21.0,62,63,2,1,5,3,4,5,8,2,1
1845,Kapal_Api_Group_Indonesia_Open,2023-06-13,Indonesia,XD,4,0,31,China,Singapore,"Feng Yan Zhe, Huang Dong Ping",6.0,"Hee Yong Kai Terry, Tan Wei Han Jessica",,21,15,21.0,10.0,,,42,25,2,0,4,0,6,3,3,0,1
1846,Yonex_All_England_Open,2023-03-16,England,XD,6,0,64,China,Hongkong,"Zheng Si Wei, Huang Ya Qiong",1.0,"Lee Chun Hei Reginald, Ng Tsz Yau",,20,22,21.0,14.0,21.0,18.0,62,54,2,1,8,1,5,7,2,0,1
1847,Yonex_All_England_Open,2023-03-14,England,MS,6,0,58,China,Singapore,Zhao Jun Peng,,Loh Kean Yew,8.0,21,16,16.0,21.0,21.0,7.0,58,44,2,1,2,1,6,6,2,4,1
1848,Yonex_All_England_Open,2020-03-11,England,MS,4,0,38,China,Denmark,Huang Yu Xiang,,Jan O Jorgensen,,21,15,21.0,19.0,,,42,34,2,0,0,0,0,0,2,2,1
1849,Yonex_All_England_Open,2023-03-19,England,WS,6,0,75,Korea,China,An Se Young,2.0,Chen Yu Fei,4.0,21,17,10.0,21.0,21.0,19.0,52,57,2,1,4,2,5,5,7,13,1
