Rank,Country/Territory,Name,Date,Points Accumulated
54,CHN,Dai Wang,2023-04-04,"3,850"
56,SUI,Jenjira Stadelmann,2023-04-04,"3,340"
56,CAN,Talia Ng,2023-04-04,"3,340"
56,FRA,Léonice Huet,2023-04-04,"3,340"
59,CHN,Qiu Zi Ying,2023-04-04,"3,030"
59,CHN,Wu Yu Qi,2023-04-04,"3,030"
59,CHN,Jia Zhi Fan,2023-04-04,"3,030"
59,CHN,Zhang Xin Ran,2023-04-04,"3,030"
63,THA,Pornpicha Choeikeewong,2023-04-04,"2,750"
64,CHN,Cai Yan Yan,2023-04-04,"2,110"
64,TPE,Liang Ting Yu,2023-04-04,"2,110"
64,HUN,Daniella Gonda,2023-04-04,"2,110"
64,CHN,Wu Luo Yu,2023-04-04,"2,110"
64,ITA,Yasmine Hamza,2023-04-04,"2,110"
64,CHN,Yang Jing Rui,2023-04-04,"2,110"
64,CHN,Sun Zi Chun,2023-04-04,"2,110"
71,SGP,Insyirah Khan,2023-04-04,"1,670"
71,IRL,Kate Frost,2023-04-04,"1,670"
71,IND,Anupama Upadhyaya,2023-04-04,"1,670"
71,IND,Tasnim Mir,2023-04-04,"1,670"
71,INA,Komang Ayu Cahya Dewi,2023-04-04,"1,670"
71,CAN,Rachel Chan,2023-04-04,"1,670"
71,THA,Thamonwan Nithiittikrai,2023-04-04,"1,670"
71,ESP,Ania Setien,2023-04-04,"1,670"
79,FRA,Yaelle Hoyaux,2023-04-04,"1,320"
80,CHN,Han Qian Xi,2023-04-04,"1,290"
80,IND,Tanya Hemanth,2023-04-04,"1,290"
80,ITA,Judith Mair,2023-04-04,"1,290"
80,CZE,Veronika Dobiášová,2023-04-04,"1,290"
80,MAC,Pui Chi Wa,2023-04-04,"1,290"
80,ITA,Katharina Fink,2023-04-04,"1,290"
80,AZE,Keisha Fatimah Azzahra,2023-04-04,"1,290"
80,CHN,Ruan Xin Yue,2023-04-04,"1,290"
80,CHN,Ye Zi Ying,2023-04-04,"1,290"
80,MDV,Fathimath Nabaaha Abdul Razzaq,2023-04-04,"1,290"
80,AZE,Era Maftuha,2023-04-04,"1,290"
80,IND,Akshaya Annamalairaja,2023-04-04,"1,290"
80,AUS,Kai Qi (Bernice) Teoh,2023-04-04,"1,290"
80,CHN,Wu Li Tong,2023-04-04,"1,290"
80,CHN,Zhuang Yi,2023-04-04,"1,290"
80,MDV,Aminath Nabeeha Abdul Razzaq,2023-04-04,"1,290"
96,ESP,Beatriz Corrales,2023-04-04,880
97,ISR,Ksenia Polikarpova,2023-04-04,660
97,USA,Jennie Gai,2023-04-04,660
97,HKG,Yeung Sum Yee,2023-04-04,660
97,HUN,Agnes Korosi,2023-04-04,660
1,KOR,An Se Young,2023-03-21,"48,350"
2,JPN,Akane Yamaguchi,2023-03-21,"36,750"
3,CHN,Chen Yu Fei,2023-03-21,"29,550"
4,CHN,Han Yue,2023-03-21,"27,960"
5,CHN,Wang Zhi Yi,2023-03-21,"27,790"
6,ESP,Carolina Marin,2023-03-21,"27,050"
7,CHN,He Bing Jiao,2023-03-21,"25,800"
8,THA,Pornpawee Chochuwong,2023-03-21,"24,540"
9,TPE,Wen Chi Hsu,2023-03-21,"23,230"
10,CHN,Zhang Yi Man,2023-03-21,"22,430"
11,INA,Gregoria Mariska Tunjung,2023-03-21,"20,760"
12,THA,Supanida Katethong,2023-03-21,"20,570"
13,KOR,Kim Ga Eun,2023-03-21,"20,240"
14,USA,Beiwen Zhang,2023-03-21,"20,200"
15,DEN,Mia Blichfeldt,2023-03-21,"18,610"
16,TPE,Pai Yu Po,2023-03-21,"18,330"
17,THA,Busanan Ongbamrungphan,2023-03-21,"17,520"
18,TPE,Tai Tzu Ying,2023-03-21,"16,800"
19,DEN,Line Højmark Kjaersfeldt,2023-03-21,"16,110"
20,GER,Yvonne Li,2023-03-21,"15,430"
21,DEN,Line Christophersen,2023-03-21,"15,370"
22,JPN,Aya Ohori,2023-03-21,"14,350"
23,MAS,Goh Jin Wei,2023-03-21,"13,210"
24,CAN,Michelle Li,2023-03-21,"12,680"
25,THA,Ratchanok Intanon,2023-03-21,"12,360"
26,SCO,Kirsty Gilmour,2023-03-21,"11,990"
27,ESP,Clara Azurmendi,2023-03-21,"10,930"
28,IND,Saina Nehwal,2023-03-21,"10,920"
29,JPN,Nozomi Okuhara,2023-03-21,"10,880"
29,SGP,Yeo Jia Min,2023-03-21,"10,880"
31,IND,Malvika Bansod,2023-03-21,"9,550"
32,IND,Pusarla V. Sindhu,2023-03-21,"8,660"
33,IND,Aakarshi Kashyap,2023-03-21,"7,880"
34,TPE,Sung Shuo Yun,2023-03-21,"7,720"
35,JPN,Saena Kawakami,2023-03-21,"7,420"
36,KOR,Sim Yu Jin,2023-03-21,"6,850"
37,THA,Lalinrat Chaiwan,2023-03-21,"6,470"
38,USA,Lauren Lam,2023-03-21,"5,560"
39,CAN,Wen Yu Zhang,2023-03-21,"5,300"
39,BEL,Lianne Tan,2023-03-21,"5,300"
41,INA,Putri Kusuma Wardani,2023-03-21,"5,270"
42,USA,Iris Wang,2023-03-21,"4,670"
43,JPN,Riko Gunji,2023-03-21,"4,420"
44,EST,Kristin Kuuba,2023-03-21,"3,890"
45,MYA,Thet Htar Thuzar,2023-03-21,"3,340"
45,UKR,Polina Buhrova,2023-03-21,"3,340"
47,FRA,Qi Xuefei,2023-03-21,"2,750"
47,THA,Pornpicha Choeikeewong,2023-03-21,"2,750"
47,THA,Pitchamon Opatniputh,2023-03-21,"2,750"
47,IND,Ashmita Chaliha,2023-03-21,"2,750"
51,THA,Thamonwan Nithiittikrai,2023-03-21,"1,670"
51,CAN,Rachel Chan,2023-03-21,"1,670"
51,INA,Komang Ayu Cahya Dewi,2023-03-21,"1,670"
51,SGP,Insyirah Khan,2023-03-21,"1,670"
51,IND,Tasnim Mir,2023-03-21,"1,670"
51,IND,Anupama Upadhyaya,2023-03-21,"1,670"
51,IRL,Kate Frost,2023-03-21,"1,670"
51,FRA,Léonice Huet,2023-03-21,"1,670"
51,CAN,Talia Ng,2023-03-21,"1,670"
51,SUI,Jenjira Stadelmann,2023-03-21,"1,670"
51,JPN,Natsuki Nidaira,2023-03-21,"1,670"
51,MAS,Kisona Selvaduray,2023-03-21,"1,670"
63,ESP,Beatriz Corrales,2023-03-21,880
64,ISR,Ksenia Polikarpova,2023-03-21,660
64,HKG,Yeung Sum Yee,2023-03-21,660
64,HUN,Agnes Korosi,2023-03-21,660
64,IRL,Rachael Darragh,2023-03-21,660
64,CZE,Tereza Švábíková,2023-03-21,660
64,IND,Keyura Mopati,2023-03-21,660
64,IND,Prerana Neeluri,2023-03-21,660
64,IND,Unnati Hooda,2023-03-21,660
1,CHN,Chen Yu Fei,2022-11-22,"87,820"
2,TPE,Tai Tzu Ying,2022-11-22,"78,520"
3,CHN,He Bing Jiao,2022-11-22,"75,260"
4,KOR,An Se Young,2022-11-22,"71,490"
5,IND,Pusarla V. Sindhu,2022-11-22,"69,140"
6,CHN,Han Yue,2022-11-22,"66,360"
7,THA,Ratchanok Intanon,2022-11-22,"65,970"
8,THA,Busanan Ongbamrungphan,2022-11-22,"61,600"
9,CHN,Wang Zhi Yi,2022-11-22,"61,250"
10,JPN,Akane Yamaguchi,2022-11-22,"58,840"
11,THA,Supanida Katethong,2022-11-22,"53,440"
12,THA,Pornpawee Chochuwong,2022-11-22,"49,780"
13,INA,Gregoria Mariska Tunjung,2022-11-22,"47,600"
14,JPN,Nozomi Okuhara,2022-11-22,"45,280"
15,DEN,Line Højmark Kjaersfeldt,2022-11-22,"45,230"
16,USA,Iris Wang,2022-11-22,"45,050"
17,CHN,Zhang Yi Man,2022-11-22,"44,310"
18,CAN,Michelle Li,2022-11-22,"44,010"
19,KOR,Kim Ga Eun,2022-11-22,"38,600"
20,JPN,Saena Kawakami,2022-11-22,"37,150"
21,THA,Lalinrat Chaiwan,2022-11-22,"36,840"
22,ESP,Carolina Marin,2022-11-22,"36,540"
23,SGP,Yeo Jia Min,2022-11-22,"36,370"
24,IND,Saina Nehwal,2022-11-22,"35,690"
25,DEN,Line Christophersen,2022-11-22,"34,950"
26,SCO,Kirsty Gilmour,2022-11-22,"34,100"
27,IND,Malvika Bansod,2022-11-22,"34,000"
28,GER,Yvonne Li,2022-11-22,"33,770"
29,JPN,Aya Ohori,2022-11-22,"33,750"
30,USA,Beiwen Zhang,2022-11-22,"32,780"
31,DEN,Julie Dawall Jakobsen,2022-11-22,"31,200"
32,BEL,Lianne Tan,2022-11-22,"30,470"
33,TPE,Pai Yu Po,2022-11-22,"29,840"
34,USA,Lauren Lam,2022-11-22,"29,490"
35,MAS,Goh Jin Wei,2022-11-22,"26,730"
36,TPE,Wen Chi Hsu,2022-11-22,"25,380"
37,IND,Aakarshi Kashyap,2022-11-22,"23,800"
38,JPN,Sayaka Takahashi,2022-11-22,"20,130"
39,INA,Putri Kusuma Wardani,2022-11-22,"19,680"
40,FRA,Qi Xuefei,2022-11-22,"19,370"
41,DEN,Mia Blichfeldt,2022-11-22,"18,750"
42,IND,Ashmita Chaliha,2022-11-22,"18,750"
43,EST,Kristin Kuuba,2022-11-22,"18,660"
44,KOR,Sim Yu Jin,2022-11-22,"18,370"
45,MAS,Kisona Selvaduray,2022-11-22,"16,760"
46,FRA,Yaelle Hoyaux,2022-11-22,"15,840"
47,IND,Anupama Upadhyaya,2022-11-22,"15,810"
48,JPN,Asuka Takahashi,2022-11-22,"15,740"
49,JPN,Natsuki Nidaira,2022-11-22,"15,380"
50,INA,Ruselli Hartawan,2022-11-22,"14,870"
51,ESP,Clara Azurmendi,2022-11-22,"14,750"
52,FRA,Léonice Huet,2022-11-22,"14,450"
53,IND,Imad Farooqui Samiya,2022-11-22,"13,960"
54,IND,Tanya Hemanth,2022-11-22,"12,150"
55,INA,Fitriani Fitriani,2022-11-22,"11,970"
56,CZE,Tereza Švábíková,2022-11-22,"11,870"
57,TPE,Sung Shuo Yun,2022-11-22,"11,620"
58,WAL,Jordan Hart,2022-11-22,"11,560"
59,IND,Smit Toshniwal,2022-11-22,"11,320"
60,VIE,Thuy Linh Nguyen,2022-11-22,"10,770"
61,USA,Ishika Jaiswal,2022-11-22,"10,700"
62,MYA,Thet Htar Thuzar,2022-11-22,"10,590"
63,IND,Sri Krishna Priya Kudaravalli,2022-11-22,"10,360"
64,KOR,Lee Se Yeon,2022-11-22,"9,560"
65,IND,Ira Sharma,2022-11-22,"9,490"
66,UKR,Maria Ulitina,2022-11-22,"8,820"
67,CAN,Wen Yu Zhang,2022-11-22,"8,650"
68,UKR,Polina Buhrova,2022-11-22,"8,260"
69,IND,Keyura Mopati,2022-11-22,"8,130"
70,USA,Disha Gupta,2022-11-22,"8,110"
71,JPN,Riko Gunji,2022-11-22,"7,710"
72,ESP,Beatriz Corrales,2022-11-22,"7,630"
73,IND,Rituparna Das,2022-11-22,"7,290"
74,RUS,Evgeniya Kosetskaya,2022-11-22,"7,120"
75,INA,Komang Ayu Cahya Dewi,2022-11-22,"6,600"
76,IND,Gadde Ruthvika Shivani,2022-11-22,"6,360"
77,IND,Sai Uttejitha Rao Chukka,2022-11-22,"6,260"
77,ISR,Ksenia Polikarpova,2022-11-22,"6,260"
79,IND,Prerana Neeluri,2022-11-22,"6,150"
80,KOR,Jeon Jui,2022-11-22,"6,000"
81,FRA,Marie Batomene,2022-11-22,"5,960"
82,AUS,Hsuan-Yu Wendy Chen,2022-11-22,"5,780"
83,TUR,Neslihan Arin,2022-11-22,"5,750"
84,SUI,Jenjira Stadelmann,2022-11-22,"5,620"
85,CHN,Gao Fang Jie,2022-11-22,"5,500"
85,IND,Unnati Hooda,2022-11-22,"5,500"
87,EGY,Doha Hany,2022-11-22,"4,860"
88,TPE,Yu Chien Hui,2022-11-22,"4,040"
89,IND,Mugdha Agrey,2022-11-22,"3,890"
89,IND,Riya Mookerjee,2022-11-22,"3,890"
89,IND,Anura Prabhudesai,2022-11-22,"3,890"
89,IND,Shruti Mundada,2022-11-22,"3,890"
89,CZE,Katerina Tomalova,2022-11-22,"3,890"
89,HUN,Daniella Gonda,2022-11-22,"3,890"
89,SGP,Yue Yann Jaslyn Hooi,2022-11-22,"3,890"
96,INA,Yulia Yosephine Susanto,2022-11-22,"3,870"
97,VIE,Thi Trang (B) Vu,2022-11-22,"3,850"
97,TPE,Liang Ting Yu,2022-11-22,"3,850"
97,VIE,Thi Phuong Thuy Tran,2022-11-22,"3,850"
100,USA,Jennie Gai,2022-11-22,"3,840"
1,CHN,Chen Yu Fei,2022-11-08,"87,820"
2,TPE,Tai Tzu Ying,2022-11-08,"78,520"
3,CHN,He Bing Jiao,2022-11-08,"75,260"
4,IND,Pusarla V. Sindhu,2022-11-08,"69,140"
5,THA,Ratchanok Intanon,2022-11-08,"65,970"
6,KOR,An Se Young,2022-11-08,"64,490"
7,THA,Busanan Ongbamrungphan,2022-11-08,"61,600"
8,CHN,Han Yue,2022-11-08,"61,460"
9,CHN,Wang Zhi Yi,2022-11-08,"61,250"
10,JPN,Akane Yamaguchi,2022-11-08,"58,840"
11,THA,Supanida Katethong,2022-11-08,"50,690"
12,DEN,Line Højmark Kjaersfeldt,2022-11-08,"45,230"
13,USA,Iris Wang,2022-11-08,"45,050"
14,THA,Pornpawee Chochuwong,2022-11-08,"44,880"
15,CAN,Michelle Li,2022-11-08,"44,010"
16,CHN,Zhang Yi Man,2022-11-08,"42,640"
17,INA,Gregoria Mariska Tunjung,2022-11-08,"41,650"
18,JPN,Nozomi Okuhara,2022-11-08,"41,430"
19,KOR,Kim Ga Eun,2022-11-08,"36,930"
20,THA,Lalinrat Chaiwan,2022-11-08,"36,840"
21,ESP,Carolina Marin,2022-11-08,"36,540"
22,IND,Saina Nehwal,2022-11-08,"35,690"
23,DEN,Line Christophersen,2022-11-08,"34,950"
24,SGP,Yeo Jia Min,2022-11-08,"34,700"
25,SCO,Kirsty Gilmour,2022-11-08,"34,100"
26,IND,Malvika Bansod,2022-11-08,"34,000"
27,GER,Yvonne Li,2022-11-08,"33,770"
28,JPN,Saena Kawakami,2022-11-08,"33,300"
29,USA,Beiwen Zhang,2022-11-08,"32,780"
30,DEN,Julie Dawall Jakobsen,2022-11-08,"31,200"
31,JPN,Aya Ohori,2022-11-08,"31,000"
32,BEL,Lianne Tan,2022-11-08,"30,470"
33,USA,Lauren Lam,2022-11-08,"29,490"
34,TPE,Pai Yu Po,2022-11-08,"25,990"
35,IND,Aakarshi Kashyap,2022-11-08,"23,800"
36,TPE,Wen Chi Hsu,2022-11-08,"23,710"
37,MAS,Goh Jin Wei,2022-11-08,"22,880"
38,JPN,Sayaka Takahashi,2022-11-08,"20,130"
39,FRA,Qi Xuefei,2022-11-08,"19,370"
40,DEN,Mia Blichfeldt,2022-11-08,"18,750"
41,IND,Ashmita Chaliha,2022-11-08,"18,750"
42,EST,Kristin Kuuba,2022-11-08,"18,660"
43,INA,Putri Kusuma Wardani,2022-11-08,"16,930"
44,KOR,Sim Yu Jin,2022-11-08,"16,700"
45,FRA,Yaelle Hoyaux,2022-11-08,"15,840"
46,IND,Anupama Upadhyaya,2022-11-08,"15,810"
47,JPN,Natsuki Nidaira,2022-11-08,"15,380"
48,MAS,Kisona Selvaduray,2022-11-08,"15,090"
49,INA,Ruselli Hartawan,2022-11-08,"14,870"
50,ESP,Clara Azurmendi,2022-11-08,"14,750"
51,FRA,Léonice Huet,2022-11-08,"14,450"
52,IND,Imad Farooqui Samiya,2022-11-08,"13,960"
53,JPN,Asuka Takahashi,2022-11-08,"12,990"
54,INA,Fitriani Fitriani,2022-11-08,"11,970"
55,CZE,Tereza Švábíková,2022-11-08,"11,870"
56,WAL,Jordan Hart,2022-11-08,"11,560"
57,IND,Smit Toshniwal,2022-11-08,"11,320"
58,VIE,Thuy Linh Nguyen,2022-11-08,"10,770"
59,USA,Ishika Jaiswal,2022-11-08,"10,700"
60,MYA,Thet Htar Thuzar,2022-11-08,"10,590"
61,IND,Tanya Hemanth,2022-11-08,"10,480"
62,IND,Sri Krishna Priya Kudaravalli,2022-11-08,"10,360"
63,TPE,Sung Shuo Yun,2022-11-08,"9,950"
64,KOR,Lee Se Yeon,2022-11-08,"9,560"
65,IND,Ira Sharma,2022-11-08,"9,490"
66,UKR,Maria Ulitina,2022-11-08,"8,820"
67,CAN,Wen Yu Zhang,2022-11-08,"8,650"
68,UKR,Polina Buhrova,2022-11-08,"8,260"
69,IND,Keyura Mopati,2022-11-08,"8,130"
70,USA,Disha Gupta,2022-11-08,"8,110"
71,JPN,Riko Gunji,2022-11-08,"7,710"
72,ESP,Beatriz Corrales,2022-11-08,"7,630"
73,IND,Rituparna Das,2022-11-08,"7,290"
74,RUS,Evgeniya Kosetskaya,2022-11-08,"7,120"
75,INA,Komang Ayu Cahya Dewi,2022-11-08,"6,600"
76,IND,Gadde Ruthvika Shivani,2022-11-08,"6,360"
77,IND,Sai Uttejitha Rao Chukka,2022-11-08,"6,260"
77,ISR,Ksenia Polikarpova,2022-11-08,"6,260"
79,IND,Prerana Neeluri,2022-11-08,"6,150"
80,KOR,Jeon Jui,2022-11-08,"6,000"
81,FRA,Marie Batomene,2022-11-08,"5,960"
82,TUR,Neslihan Arin,2022-11-08,"5,750"
83,SUI,Jenjira Stadelmann,2022-11-08,"5,620"
84,CHN,Gao Fang Jie,2022-11-08,"5,500"
84,IND,Unnati Hooda,2022-11-08,"5,500"
86,EGY,Doha Hany,2022-11-08,"4,860"
87,IND,Mugdha Agrey,2022-11-08,"3,890"
87,IND,Riya Mookerjee,2022-11-08,"3,890"
87,IND,Anura Prabhudesai,2022-11-08,"3,890"
87,IND,Shruti Mundada,2022-11-08,"3,890"
87,CZE,Katerina Tomalova,2022-11-08,"3,890"
87,HUN,Daniella Gonda,2022-11-08,"3,890"
87,SGP,Yue Yann Jaslyn Hooi,2022-11-08,"3,890"
94,INA,Yulia Yosephine Susanto,2022-11-08,"3,870"
95,VIE,Thi Trang (B) Vu,2022-11-08,"3,850"
95,TPE,Liang Ting Yu,2022-11-08,"3,850"
95,VIE,Thi Phuong Thuy Tran,2022-11-08,"3,850"
98,USA,Jennie Gai,2022-11-08,"3,840"
99,NED,Gayle Mahulette,2022-11-08,"3,780"
99,CAN,Talia Ng,2022-11-08,"3,780"
1,KOR,An Se Young,2023-05-30,"48,350"
2,JPN,Akane Yamaguchi,2023-05-30,"45,950"
3,INA,Gregoria Mariska Tunjung,2023-05-30,"40,460"
4,ESP,Carolina Marin,2023-05-30,"38,950"
5,CHN,Han Yue,2023-05-30,"37,130"
6,USA,Beiwen Zhang,2023-05-30,"37,120"
7,THA,Pornpawee Chochuwong,2023-05-30,"35,140"
8,CHN,Wang Zhi Yi,2023-05-30,"34,500"
9,TPE,Wen Chi Hsu,2023-05-30,"32,920"
10,DEN,Mia Blichfeldt,2023-05-30,"32,010"
11,KOR,Kim Ga Eun,2023-05-30,"30,440"
12,CHN,Zhang Yi Man,2023-05-30,"30,220"
13,CHN,Chen Yu Fei,2023-05-30,"29,550"
14,DEN,Line Højmark Kjaersfeldt,2023-05-30,"27,950"
15,GER,Yvonne Li,2023-05-30,"26,680"
16,CHN,He Bing Jiao,2023-05-30,"25,800"
17,DEN,Line Christophersen,2023-05-30,"24,780"
18,TPE,Pai Yu Po,2023-05-30,"24,400"
19,IND,Pusarla V. Sindhu,2023-05-30,"23,780"
20,THA,Busanan Ongbamrungphan,2023-05-30,"22,560"
21,CAN,Michelle Li,2023-05-30,"22,140"
22,SGP,Yeo Jia Min,2023-05-30,"21,850"
23,THA,Supanida Katethong,2023-05-30,"20,570"
24,SCO,Kirsty Gilmour,2023-05-30,"20,260"
25,JPN,Aya Ohori,2023-05-30,"19,620"
26,MAS,Goh Jin Wei,2023-05-30,"18,180"
27,INA,Putri Kusuma Wardani,2023-05-30,"17,940"
28,ESP,Clara Azurmendi,2023-05-30,"17,020"
29,TPE,Tai Tzu Ying,2023-05-30,"16,800"
30,THA,Ratchanok Intanon,2023-05-30,"16,250"
31,IND,Aakarshi Kashyap,2023-05-30,"16,190"
31,IND,Malvika Bansod,2023-05-30,"16,190"
33,TPE,Sung Shuo Yun,2023-05-30,"16,030"
34,JPN,Nozomi Okuhara,2023-05-30,"13,630"
35,IND,Saina Nehwal,2023-05-30,"12,590"
36,BEL,Lianne Tan,2023-05-30,"12,530"
37,USA,Iris Wang,2023-05-30,"12,410"
38,USA,Lauren Lam,2023-05-30,"11,520"
39,JPN,Natsuki Nidaira,2023-05-30,"11,040"
40,MYA,Thet Htar Thuzar,2023-05-30,"10,640"
41,KOR,Sim Yu Jin,2023-05-30,"10,450"
42,JPN,Saena Kawakami,2023-05-30,"9,640"
43,CAN,Wen Yu Zhang,2023-05-30,"9,520"
44,IND,Ashmita Chaliha,2023-05-30,"9,390"
45,JPN,Riko Gunji,2023-05-30,"8,840"
46,THA,Lalinrat Chaiwan,2023-05-30,"8,140"
47,FRA,Qi Xuefei,2023-05-30,"7,760"
48,MAS,Kisona Selvaduray,2023-05-30,"6,680"
49,CHN,Gao Fang Jie,2023-05-30,"6,600"
50,TPE,Lin Hsiang Ti,2023-05-30,"6,380"
51,CAN,Talia Ng,2023-05-30,"6,090"
52,UKR,Polina Buhrova,2023-05-30,"5,330"
53,FRA,Léonice Huet,2023-05-30,"5,010"
54,THA,Pitchamon Opatniputh,2023-05-30,"4,860"
55,CHN,Chen Lu,2023-05-30,"4,680"
56,IND,Tanya Hemanth,2023-05-30,"4,040"
57,EST,Kristin Kuuba,2023-05-30,"3,890"
58,CHN,Dai Wang,2023-05-30,"3,850"
59,SUI,Jenjira Stadelmann,2023-05-30,"3,660"
60,IND,Tasnim Mir,2023-05-30,"3,340"
61,CHN,Qiu Zi Ying,2023-05-30,"3,030"
61,CHN,Wu Yu Qi,2023-05-30,"3,030"
61,CHN,Jia Zhi Fan,2023-05-30,"3,030"
61,CHN,Zhang Xin Ran,2023-05-30,"3,030"
65,TUR,Neslihan Arin,2023-05-30,"2,750"
65,THA,Pornpicha Choeikeewong,2023-05-30,"2,750"
65,INA,Ester Nurumi Tri Wardoyo,2023-05-30,"2,750"
68,HUN,Daniella Gonda,2023-05-30,"2,430"
69,IND,Anupama Upadhyaya,2023-05-30,"2,330"
70,CHN,Cai Yan Yan,2023-05-30,"2,110"
70,TPE,Liang Ting Yu,2023-05-30,"2,110"
70,CHN,Wu Luo Yu,2023-05-30,"2,110"
70,ITA,Yasmine Hamza,2023-05-30,"2,110"
70,CHN,Yang Jing Rui,2023-05-30,"2,110"
70,CHN,Sun Zi Chun,2023-05-30,"2,110"
76,ESP,Ania Setien,2023-05-30,"1,990"
77,ITA,Judith Mair,2023-05-30,"1,950"
78,DEN,Julie Dawall Jakobsen,2023-05-30,"1,670"
78,SGP,Insyirah Khan,2023-05-30,"1,670"
78,IRL,Kate Frost,2023-05-30,"1,670"
78,INA,Komang Ayu Cahya Dewi,2023-05-30,"1,670"
78,CAN,Rachel Chan,2023-05-30,"1,670"
78,THA,Thamonwan Nithiittikrai,2023-05-30,"1,670"
78,FRA,Rosy Oktavia Pancasari,2023-05-30,"1,670"
85,FRA,Yaelle Hoyaux,2023-05-30,"1,640"
86,USA,Jennie Gai,2023-05-30,"1,320"
86,BRA,Juliana Viana Vieira,2023-05-30,"1,320"
88,CHN,Han Qian Xi,2023-05-30,"1,290"
88,CZE,Veronika Dobiášová,2023-05-30,"1,290"
88,MAC,Pui Chi Wa,2023-05-30,"1,290"
88,ITA,Katharina Fink,2023-05-30,"1,290"
88,AZE,Keisha Fatimah Azzahra,2023-05-30,"1,290"
88,CHN,Ruan Xin Yue,2023-05-30,"1,290"
88,CHN,Ye Zi Ying,2023-05-30,"1,290"
88,MDV,Fathimath Nabaaha Abdul Razzaq,2023-05-30,"1,290"
88,AZE,Era Maftuha,2023-05-30,"1,290"
88,IND,Akshaya Annamalairaja,2023-05-30,"1,290"
88,AUS,Kai Qi (Bernice) Teoh,2023-05-30,"1,290"
88,CHN,Wu Li Tong,2023-05-30,"1,290"
88,CHN,Zhuang Yi,2023-05-30,"1,290"
1,CHN,Chen Yu Fei,2022-11-01,"87,820"
2,TPE,Tai Tzu Ying,2022-11-01,"78,520"
3,CHN,He Bing Jiao,2022-11-01,"75,260"
4,IND,Pusarla V. Sindhu,2022-11-01,"69,140"
5,THA,Ratchanok Intanon,2022-11-01,"65,970"
6,KOR,An Se Young,2022-11-01,"64,490"
7,CHN,Wang Zhi Yi,2022-11-01,"61,250"
8,THA,Busanan Ongbamrungphan,2022-11-01,"58,850"
9,JPN,Akane Yamaguchi,2022-11-01,"58,840"
10,CHN,Han Yue,2022-11-01,"54,460"
11,THA,Supanida Katethong,2022-11-01,"49,020"
12,CAN,Michelle Li,2022-11-01,"44,010"
13,USA,Iris Wang,2022-11-01,"43,380"
14,THA,Pornpawee Chochuwong,2022-11-01,"42,130"
15,DEN,Line Højmark Kjaersfeldt,2022-11-01,"41,380"
16,KOR,Kim Ga Eun,2022-11-01,"36,930"
17,INA,Gregoria Mariska Tunjung,2022-11-01,"36,750"
18,CHN,Zhang Yi Man,2022-11-01,"36,690"
19,JPN,Nozomi Okuhara,2022-11-01,"36,530"
20,THA,Lalinrat Chaiwan,2022-11-01,"34,090"
21,IND,Saina Nehwal,2022-11-01,"34,020"
22,JPN,Saena Kawakami,2022-11-01,"33,300"
23,USA,Beiwen Zhang,2022-11-01,"32,780"
24,ESP,Carolina Marin,2022-11-01,"32,690"
25,DEN,Line Christophersen,2022-11-01,"32,200"
26,GER,Yvonne Li,2022-11-01,"32,100"
27,SGP,Yeo Jia Min,2022-11-01,"31,950"
28,SCO,Kirsty Gilmour,2022-11-01,"31,350"
29,JPN,Aya Ohori,2022-11-01,"31,000"
30,IND,Malvika Bansod,2022-11-01,"30,150"
31,DEN,Julie Dawall Jakobsen,2022-11-01,"29,530"
32,BEL,Lianne Tan,2022-11-01,"28,800"
33,USA,Lauren Lam,2022-11-01,"27,820"
34,TPE,Pai Yu Po,2022-11-01,"24,320"
35,MAS,Goh Jin Wei,2022-11-01,"21,210"
36,IND,Aakarshi Kashyap,2022-11-01,"21,050"
37,JPN,Sayaka Takahashi,2022-11-01,"20,130"
38,TPE,Wen Chi Hsu,2022-11-01,"19,860"
39,IND,Ashmita Chaliha,2022-11-01,"18,750"
40,DEN,Mia Blichfeldt,2022-11-01,"17,080"
41,EST,Kristin Kuuba,2022-11-01,"16,990"
42,INA,Putri Kusuma Wardani,2022-11-01,"16,930"
43,KOR,Sim Yu Jin,2022-11-01,"16,700"
44,FRA,Qi Xuefei,2022-11-01,"16,620"
45,IND,Anupama Upadhyaya,2022-11-01,"15,810"
46,JPN,Natsuki Nidaira,2022-11-01,"15,380"
47,MAS,Kisona Selvaduray,2022-11-01,"15,090"
48,INA,Ruselli Hartawan,2022-11-01,"14,870"
49,FRA,Yaelle Hoyaux,2022-11-01,"14,170"
50,IND,Imad Farooqui Samiya,2022-11-01,"13,960"
51,ESP,Clara Azurmendi,2022-11-01,"13,080"
52,JPN,Asuka Takahashi,2022-11-01,"12,990"
53,FRA,Léonice Huet,2022-11-01,"12,780"
54,INA,Fitriani Fitriani,2022-11-01,"11,970"
55,CZE,Tereza Švábíková,2022-11-01,"11,870"
56,IND,Smit Toshniwal,2022-11-01,"11,320"
57,VIE,Thuy Linh Nguyen,2022-11-01,"10,770"
58,USA,Ishika Jaiswal,2022-11-01,"10,700"
59,MYA,Thet Htar Thuzar,2022-11-01,"10,590"
60,IND,Tanya Hemanth,2022-11-01,"10,480"
61,IND,Sri Krishna Priya Kudaravalli,2022-11-01,"10,360"
62,TPE,Sung Shuo Yun,2022-11-01,"9,950"
63,WAL,Jordan Hart,2022-11-01,"9,890"
64,KOR,Lee Se Yeon,2022-11-01,"9,560"
